SeriesID,SiteName,VariableName,LocalDateTime,DataValue,VarUnits,DataType,SiteID,SiteCode,VariableID,VariableCode,Organization,SourceDescription,SourceLink,Citation,ValueType,TimeSupport,TimeUnits,IsRegular,NoDataValue,UTCOffset,DateTimeUTC,Latitude,Longitude,VerticalDatum,Elevation_m,Comments,LatLongDatumSRSName,ValueAccuracy,CensorCode,MethodDescription,MethodLink,QualityControlLevelCode,SampleMedium,GeneralCategory,OffsetValue,OffsetDescription,OffsetUnits,QualifierCode
2014,LAKEWOOD 3.5 WNW,Precipitation,2002-05-14 00:00:00,-9999,millimeter,Incremental,6634,CocoRaHs:US1COJF0153,0,COCORAHS:PRCP,Unknown,Unknown,Unknown,Unknown,Field Observation,1,day,True,-9999,0,2002-05-14 00:00:00,39.7286,-105.1426,MSL,1745.9,Unknown,Unknown,Unknown,nc,No method specified,Unknown,Quality controlled data,Precipitation,Climate,Unknown,Unknown,Unknown,Unknown
2014,LAKEWOOD 3.5 WNW,Precipitation,2002-05-15 00:00:00,-9999,millimeter,Incremental,6634,CocoRaHs:US1COJF0153,0,COCORAHS:PRCP,Unknown,Unknown,Unknown,Unknown,Field Observation,1,day,True,-9999,0,2002-05-15 00:00:00,39.7286,-105.1426,MSL,1745.9,Unknown,Unknown,Unknown,nc,No method specified,Unknown,Quality controlled data,Precipitation,Climate,Unknown,Unknown,Unknown,Unknown
2014,LAKEWOOD 3.5 WNW,Precipitation,2002-05-16 00:00:00,-9999,millimeter,Incremental,6634,CocoRaHs:US1COJF0153,0,COCORAHS:PRCP,Unknown,Unknown,Unknown,Unknown,Field Observation,1,day,True,-9999,0,2002-05-16 00:00:00,39.7286,-105.1426,MSL,1745.9,Unknown,Unknown,Unknown,nc,No method specified,Unknown,Quality controlled data,Precipitation,Climate,Unknown,Unknown,Unknown,Unknown
2014,LAKEWOOD 3.5 WNW,Precipitation,2002-05-17 00:00:00,-9999,millimeter,Incremental,6634,CocoRaHs:US1COJF0153,0,COCORAHS:PRCP,Unknown,Unknown,Unknown,Unknown,Field Observation,1,day,True,-9999,0,2002-05-17 00:00:00,39.7286,-105.1426,MSL,1745.9,Unknown,Unknown,Unknown,nc,No method specified,Unknown,Quality controlled data,Precipitation,Climate,Unknown,Unknown,Unknown,Unknown
2014,LAKEWOOD 3.5 WNW,Precipitation,2002-05-18 00:00:00,-9999,millimeter,Incremental,6634,CocoRaHs:US1COJF0153,0,COCORAHS:PRCP,Unknown,Unknown,Unknown,Unknown,Field Observation,1,day,True,-9999,0,2002-05-18 00:00:00,39.7286,-105.1426,MSL,1745.9,Unknown,Unknown,Unknown,nc,No method specified,Unknown,Quality controlled data,Precipitation,Climate,Unknown,Unknown,Unknown,Unknown
2014,LAKEWOOD 3.5 WNW,Precipitation,2002-05-19 00:00:00,-9999,millimeter,Incremental,6634,CocoRaHs:US1COJF0153,0,COCORAHS:PRCP,Unknown,Unknown,Unknown,Unknown,Field Observation,1,day,True,-9999,0,2002-05-19 00:00:00,39.7286,-105.1426,MSL,1745.9,Unknown,Unknown,Unknown,nc,No method specified,Unknown,Quality controlled data,Precipitation,Climate,Unknown,Unknown,Unknown,Unknown
2014,LAKEWOOD 3.5 WNW,Precipitation,2002-05-20 00:00:00,-9999,millimeter,Incremental,6634,CocoRaHs:US1COJF0153,0,COCORAHS:PRCP,Unknown,Unknown,Unknown,Unknown,Field Observation,1,day,True,-9999,0,2002-05-20 00:00:00,39.7286,-105.1426,MSL,1745.9,Unknown,Unknown,Unknown,nc,No method specified,Unknown,Quality controlled data,Precipitation,Climate,Unknown,Unknown,Unknown,Unknown
2014,LAKEWOOD 3.5 WNW,Precipitation,2002-05-21 00:00:00,-9999,millimeter,Incremental,6634,CocoRaHs:US1COJF0153,0,COCORAHS:PRCP,Unknown,Unknown,Unknown,Unknown,Field Observation,1,day,True,-9999,0,2002-05-21 00:00:00,39.7286,-105.1426,MSL,1745.9,Unknown,Unknown,Unknown,nc,No method specified,Unknown,Quality controlled data,Precipitation,Climate,Unknown,Unknown,Unknown,Unknown
2014,LAKEWOOD 3.5 WNW,Precipitation,2002-05-22 00:00:00,-9999,millimeter,Incremental,6634,CocoRaHs:US1COJF0153,0,COCORAHS:PRCP,Unknown,Unknown,Unknown,Unknown,Field Observation,1,day,True,-9999,0,2002-05-22 00:00:00,39.7286,-105.1426,MSL,1745.9,Unknown,Unknown,Unknown,nc,No method specified,Unknown,Quality controlled data,Precipitation,Climate,Unknown,Unknown,Unknown,Unknown
2014,LAKEWOOD 3.5 WNW,Precipitation,2002-05-23 00:00:00,-9999,millimeter,Incremental,6634,CocoRaHs:US1COJF0153,0,COCORAHS:PRCP,Unknown,Unknown,Unknown,Unknown,Field Observation,1,day,True,-9999,0,2002-05-23 00:00:00,39.7286,-105.1426,MSL,1745.9,Unknown,Unknown,Unknown,nc,No method specified,Unknown,Quality controlled data,Precipitation,Climate,Unknown,Unknown,Unknown,Unknown
2014,LAKEWOOD 3.5 WNW,Precipitation,2002-05-24 00:00:00,-9999,millimeter,Incremental,6634,CocoRaHs:US1COJF0153,0,COCORAHS:PRCP,Unknown,Unknown,Unknown,Unknown,Field Observation,1,day,True,-9999,0,2002-05-24 00:00:00,39.7286,-105.1426,MSL,1745.9,Unknown,Unknown,Unknown,nc,No method specified,Unknown,Quality controlled data,Precipitation,Climate,Unknown,Unknown,Unknown,Unknown
2014,LAKEWOOD 3.5 WNW,Precipitation,2002-05-25 00:00:00,-9999,millimeter,Incremental,6634,CocoRaHs:US1COJF0153,0,COCORAHS:PRCP,Unknown,Unknown,Unknown,Unknown,Field Observation,1,day,True,-9999,0,2002-05-25 00:00:00,39.7286,-105.1426,MSL,1745.9,Unknown,Unknown,Unknown,nc,No method specified,Unknown,Quality controlled data,Precipitation,Climate,Unknown,Unknown,Unknown,Unknown
2014,LAKEWOOD 3.5 WNW,Precipitation,2002-05-26 00:00:00,-9999,millimeter,Incremental,6634,CocoRaHs:US1COJF0153,0,COCORAHS:PRCP,Unknown,Unknown,Unknown,Unknown,Field Observation,1,day,True,-9999,0,2002-05-26 00:00:00,39.7286,-105.1426,MSL,1745.9,Unknown,Unknown,Unknown,nc,No method specified,Unknown,Quality controlled data,Precipitation,Climate,Unknown,Unknown,Unknown,Unknown
2014,LAKEWOOD 3.5 WNW,Precipitation,2002-05-27 00:00:00,-9999,millimeter,Incremental,6634,CocoRaHs:US1COJF0153,0,COCORAHS:PRCP,Unknown,Unknown,Unknown,Unknown,Field Observation,1,day,True,-9999,0,2002-05-27 00:00:00,39.7286,-105.1426,MSL,1745.9,Unknown,Unknown,Unknown,nc,No method specified,Unknown,Quality controlled data,Precipitation,Climate,Unknown,Unknown,Unknown,Unknown
2014,LAKEWOOD 3.5 WNW,Precipitation,2002-05-28 00:00:00,-9999,millimeter,Incremental,6634,CocoRaHs:US1COJF0153,0,COCORAHS:PRCP,Unknown,Unknown,Unknown,Unknown,Field Observation,1,day,True,-9999,0,2002-05-28 00:00:00,39.7286,-105.1426,MSL,1745.9,Unknown,Unknown,Unknown,nc,No method specified,Unknown,Quality controlled data,Precipitation,Climate,Unknown,Unknown,Unknown,Unknown
2014,LAKEWOOD 3.5 WNW,Precipitation,2002-05-29 00:00:00,-9999,millimeter,Incremental,6634,CocoRaHs:US1COJF0153,0,COCORAHS:PRCP,Unknown,Unknown,Unknown,Unknown,Field Observation,1,day,True,-9999,0,2002-05-29 00:00:00,39.7286,-105.1426,MSL,1745.9,Unknown,Unknown,Unknown,nc,No method specified,Unknown,Quality controlled data,Precipitation,Climate,Unknown,Unknown,Unknown,Unknown
2014,LAKEWOOD 3.5 WNW,Precipitation,2002-05-30 00:00:00,-9999,millimeter,Incremental,6634,CocoRaHs:US1COJF0153,0,COCORAHS:PRCP,Unknown,Unknown,Unknown,Unknown,Field Observation,1,day,True,-9999,0,2002-05-30 00:00:00,39.7286,-105.1426,MSL,1745.9,Unknown,Unknown,Unknown,nc,No method specified,Unknown,Quality controlled data,Precipitation,Climate,Unknown,Unknown,Unknown,Unknown
2014,LAKEWOOD 3.5 WNW,Precipitation,2002-05-31 00:00:00,-9999,millimeter,Incremental,6634,CocoRaHs:US1COJF0153,0,COCORAHS:PRCP,Unknown,Unknown,Unknown,Unknown,Field Observation,1,day,True,-9999,0,2002-05-31 00:00:00,39.7286,-105.1426,MSL,1745.9,Unknown,Unknown,Unknown,nc,No method specified,Unknown,Quality controlled data,Precipitation,Climate,Unknown,Unknown,Unknown,Unknown
2014,LAKEWOOD 3.5 WNW,Precipitation,2003-10-01 00:00:00,-9999,millimeter,Incremental,6634,CocoRaHs:US1COJF0153,0,COCORAHS:PRCP,Unknown,Unknown,Unknown,Unknown,Field Observation,1,day,True,-9999,0,2003-10-01 00:00:00,39.7286,-105.1426,MSL,1745.9,Unknown,Unknown,Unknown,nc,No method specified,Unknown,Quality controlled data,Precipitation,Climate,Unknown,Unknown,Unknown,Unknown
2014,LAKEWOOD 3.5 WNW,Precipitation,2003-10-02 00:00:00,-9999,millimeter,Incremental,6634,CocoRaHs:US1COJF0153,0,COCORAHS:PRCP,Unknown,Unknown,Unknown,Unknown,Field Observation,1,day,True,-9999,0,2003-10-02 00:00:00,39.7286,-105.1426,MSL,1745.9,Unknown,Unknown,Unknown,nc,No method specified,Unknown,Quality controlled data,Precipitation,Climate,Unknown,Unknown,Unknown,Unknown
